video_id,viewCount,favoriteCount,dislikeCount,likeCount,duration,publishedAt,elapsed_time,category_term,watchTime,numShare,numSubscriber,averageViewDuration,numParent,numChild,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,WC,WPS,Sixltr,Dic,Numerals,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,neg,neu,pos,compound,num_EnglishComments,engagement,comment_percentage,discussion_density,like_percentage,dislike_percentage,like_dislike_ratio,share_percentage
BEMuRnG0JkU,23034,0,8,130,104,2014-06-21T03:46:47.000Z,421,Gaming,24653.01667,4,27,69.12706795,24,33,0.556174559,0.133704735,0.095636026,0.022284123,0.000928505,0.012999071,0.051996286,0.007428041,0.032497679,0.062209842,0.165273909,0.116991643,0.027855153,0.116991643,0.009285051,0.062209842,0.091922006,0.063138347,0.031569174,0.03992572,0.011142061,0.005571031,0.113277623,0.000928505,0.000928505,0.00371402,0.081708449,0.055710306,0.025998143,0.00185701,0.016713092,0.00185701,0.160631383,0.021355617,0.009285051,0.015784587,0.032497679,0.014856082,0.00185701,0.031569174,0.049210771,0.019498607,0.00371402,0.011142061,0.004642526,0.018570102,0.004642526,0.006499536,0.005571031,0.006499536,0.118848654,0.009285051,0.062209842,0.051996286,0.020427112,0.035283194,0.023212628,0.000928505,0.00185701,0.004642526,0.004642526,0.00371402,0.000928505,6,1077,18.25423729,0.113277623,2.7818013,0,0.056638812,0.021355617,0,0,0.00371402,0,0.004642526,0.005571031,0.021355617,0.00371402,0.020427112,0.137418756,0.138,0.715,0.147,0.8677,33,0.664683346,0.002431189,0.589285714,0.005643831,0.000347313,0.942028986,0.000173656
xXjH6RfYZuM,99531,0,142,1282,212,2015-01-14T16:46:17.000Z,214,Autos & Vehicles,244710.6,10,80,150.110784,137,87,0.546633416,0.146882793,0.072817955,0.033665835,0.001995012,0.024937656,0.004488778,0.007730673,0.066583541,0.077805486,0.142144638,0.099002494,0.027680798,0.096259352,0.009725686,0.049127182,0.101995012,0.055361596,0.023690773,0.036159601,0.00798005,0.006733167,0.065087282,0.000249377,0.000997506,0.004738155,0.074064838,0.044887781,0.028927681,0.001496259,0.014713217,0.002493766,0.149376559,0.011221945,0.011471322,0.027431421,0.024688279,0.017955112,0.004738155,0.038653367,0.03117207,0.01446384,0.006234414,0.005236908,0.001995012,0.017456359,0.00798005,0.00723192,0.001496259,0.001246883,0.124438903,0.027431421,0.054862843,0.04713217,0.011221945,0.011471322,0.009476309,0.000997506,0.009226933,0.001246883,0.003740648,0.010723192,0.001745636,30,4010,12.53125,0.13042394,2.578304239,0,0.09127182,0.036658354,0.005236908,0.001496259,0.00798005,0.016708229,0.007481297,0.011471322,0.03042394,0.004987531,0.028428928,0.242144638,0.11,0.759,0.131,0.996,82,0.708069736,0.002712723,0.322222222,0.012880409,0.001426691,0.900280899,0.000100471
5AhVSG164WU,89909,0,47,1879,1726,2015-04-15T23:13:52.000Z,123,Gaming,1114049.233,16,70,769.0169581,149,148,0.510606061,0.15995671,0.09025974,0.036363636,0.003246753,0.026190476,0.015367965,0.009090909,0.062337662,0.06017316,0.145021645,0.090692641,0.035281385,0.093506494,0.008225108,0.04978355,0.102597403,0.053896104,0.022077922,0.022727273,0.008658009,0.008008658,0.108441558,0.001948052,0.002597403,0.007359307,0.086363636,0.052164502,0.033766234,0.000865801,0.019047619,0.004978355,0.150649351,0.019480519,0.018614719,0.021212121,0.026406926,0.014718615,0.006060606,0.027922078,0.027489177,0.03008658,0.010606061,0.012121212,0.006277056,0.014935065,0.005627706,0.003463203,0.006277056,0.001298701,0.102597403,0.011255411,0.045238095,0.051515152,0.006493506,0.013852814,0.020779221,0.000865801,0.003030303,0.002813853,0.007142857,0.008874459,0.001948052,34,4620,11.81585678,0.156493506,2.618614719,0,0.077489177,0.027056277,0.011255411,0.001298701,0.011038961,0.014718615,0.004978355,0.009090909,0.033333333,0.003030303,0.034415584,0.227705628,0.152,0.683,0.165,0.9473,147,0.445548643,0.003403441,0.483660131,0.020898909,0.000522751,0.975597092,0.000177958
xSKwiONTJRc,11914,0,5,645,394,2015-01-30T01:40:11.000Z,198,People & Blogs,41727.95,2,21,257.2887679,148,53,0.569855614,0.160797756,0.103043523,0.078217513,0.003427859,0.015996676,0.00207749,0.003323985,0.05287213,0.059416225,0.147397943,0.089124338,0.048197777,0.085384855,0.005920848,0.060766594,0.110834112,0.077698141,0.021294277,0.037290953,0.009037083,0.000830996,0.049859769,0.002181365,0.000727122,0.0052976,0.053807001,0.038018074,0.015685052,0.001454243,0.004674353,0.003427859,0.172223953,0.023060143,0.016412174,0.014230809,0.029915862,0.01952841,0.004258855,0.045912538,0.034797964,0.033135972,0.005816973,0.002804612,0.016827672,0.077802015,0.015269554,0.043627298,0.002804612,0.01952841,0.150618053,0.016412174,0.046847408,0.088916589,0.007894463,0.011010699,0.010075828,0.002596863,0.001454243,0.001038745,0.000415498,0.006544095,0.000830996,47,9627,15.08934169,0.135660123,2.845434715,0,0.060143347,0.044666043,0.007686714,0.000311624,0.003843357,0.014126935,0.005816973,0.005609224,0.025241508,0.007063467,0.017866417,0.19237561,0.1,0.729,0.17,0.9999,53,0.653017177,0.016115494,0.276041667,0.054137989,0.000419674,0.992307692,0.00016787
mTw60G1WM4g,3110,0,17,88,477,2015-04-13T01:55:53.000Z,125,Comedy,10582.65,2,3,240.2417707,25,10,0.524291498,0.186234818,0.137651822,0.076923077,0.002024291,0.050607287,0.004048583,0.004048583,0.046558704,0.050607287,0.180161943,0.115384615,0.044534413,0.12145749,0.006072874,0.034412955,0.087044534,0.046558704,0.020242915,0.026315789,0.010121457,0.016194332,0.111336032,0,0.004048583,0.01417004,0.101214575,0.068825911,0.032388664,0.002024291,0.022267206,0.002024291,0.151821862,0.026315789,0.018218623,0.012145749,0.022267206,0.022267206,0.004048583,0.04048583,0.012145749,0.020242915,0.01417004,0.004048583,0.002024291,0.042510121,0.016194332,0.004048583,0.022267206,0,0.072874494,0.01417004,0.030364372,0.030364372,0.01417004,0.004048583,0.016194332,0.004048583,0.002024291,0.002024291,0,0.012145749,0.004048583,1,494,8.666666667,0.133603239,2.793522267,0,0.13562753,0.04048583,0.004048583,0,0.016194332,0.032388664,0,0.008097166,0.034412955,0.002024291,0.01417004,0.287449393,0.079,0.726,0.195,0.9956,11,0.503651511,0.010289389,0.3125,0.02829582,0.005466238,0.838095238,0.000643087
IjDKTv9EW1g,1159759,0,584,41092,705,2015-06-30T15:00:01.000Z,47,Gaming,6466929.333,510,277,396.9080888,696,111,0.052511762,0.005311883,0.003794202,0.003490666,0,0.000151768,0.000151768,0,0.000455304,0.014417969,0.020943998,0.01912278,0.00075884,0.019881621,0,0.001365913,0.00561542,0.002124753,0.006981333,0.000455304,0.000607072,0,0.004553043,0.000607072,0.000455304,0.000455304,0.008650782,0.007436637,0.001214145,0.000151768,0.000455304,0.000455304,0.00637426,0.002580058,0.000607072,0.001517681,0.000151768,0.00075884,0.000607072,0.00075884,0.000303536,0.000910609,0,0.000455304,0.000151768,0.002124753,0.000303536,0.000607072,0.000151768,0.001062377,0.00880255,0.002731826,0.002580058,0.004553043,0.004553043,0.001062377,0.011534375,0.001669449,0.000910609,0.000910609,0.000151768,0.002580058,0.012900288,7,6589,24.31365314,0.140537259,0.258005767,0,0.023675823,0.010168463,0.016239187,0.003794202,0.013052056,0.062073152,0.005160115,0.00242829,0.004249507,0.007588405,0.048414023,0.196843224,0.026,0.962,0.012,-0.8492,83,0.562990197,0.002445336,0.039139633,0.035431499,0.000503553,0.985987139,0.000439747
pAk5S0U4GgI,332133,0,77,713,260,2014-05-06T14:34:33.000Z,467,Music,816393.9,266,11,151.2989307,48,13,0.029069767,0.01744186,0.011627907,0.005813953,0,0.005813953,0,0,0.005813953,0,0,0,0,0,0,0,0,0.005813953,0.005813953,0,0,0,0.023255814,0,0,0.005813953,0.034883721,0.029069767,0.005813953,0,0.005813953,0,0.005813953,0,0,0,0,0,0,0.005813953,0,0.011627907,0,0.011627907,0,0,0,0,0,0,0,0,0,0,0,0,0.011627907,0,0,0,0,0.01744186,0,0,172,12.28571429,0.354651163,0.255813953,0,0.075581395,0.040697674,0.023255814,0.005813953,0.01744186,0.075581395,0.011627907,0,0.063953488,0.052325581,0.058139535,0.424418605,0.012,0.957,0.031,0.8558,7,0.581918964,0.000195705,0.2,0.00214673,0.000231835,0.902531646,0.000800884
CdUcS-wISWM,8727,0,0,84,768,2013-08-29T14:30:12.000Z,717,Gaming,67057.23333,0,13,462.836075,21,4,0.546325879,0.142172524,0.086261981,0.031948882,0.001597444,0.02715655,0.017571885,0.00798722,0.054313099,0.065495208,0.142172524,0.083067093,0.044728435,0.079872204,0.011182109,0.051118211,0.121405751,0.060702875,0.014376997,0.049520767,0.011182109,0,0.097444089,0,0,0.001597444,0.083067093,0.076677316,0.006389776,0.003194888,0,0.001597444,0.154952077,0.019169329,0.012779553,0.025559105,0.039936102,0.012779553,0.006389776,0.03514377,0.02715655,0.019169329,0.009584665,0.003194888,0.009584665,0.012779553,0.00798722,0.001597444,0.003194888,0,0.145367412,0.030351438,0.059105431,0.049520767,0.011182109,0.041533546,0.051118211,0,0.003194888,0,0,0.006389776,0.001597444,1,626,13.60869565,0.116613419,2.722044728,0,0.062300319,0.033546326,0.004792332,0,0.006389776,0.014376997,0.006389776,0.006389776,0.022364217,0.001597444,0.020766773,0.178913738,0.041,0.686,0.272,0.9996,20,0.602651139,0.002864673,0.16,0.009625301,0,1,0
hFic8honqa8,7446,0,0,94,682,2014-03-16T17:27:13.000Z,518,Autos & Vehicles,35526.71667,19,6,291.2821809,23,11,0.523672884,0.109038737,0.053084648,0.022955524,0.004304161,0.014347202,0,0.011477762,0.053084648,0.087517934,0.12195122,0.076040172,0.058823529,0.045911047,0.007173601,0.055954089,0.139167862,0.051649928,0.011477762,0.024390244,0.008608321,0.00286944,0.053084648,0,0,0.008608321,0.078909613,0.06312769,0.015781923,0.007173601,0.00286944,0.00143472,0.12338594,0.015781923,0.007173601,0.011477762,0.025824964,0.012912482,0.011477762,0.043041607,0.011477762,0.015781923,0.004304161,0.00143472,0.004304161,0.030129125,0.010043042,0.004304161,0.004304161,0.012912482,0.169296987,0.031563845,0.076040172,0.06312769,0.020086083,0.017216643,0.021520803,0,0.011477762,0.007173601,0.00143472,0.015781923,0.00143472,2,697,9.418918919,0.170731707,2.503586801,0,0.103299857,0.011477762,0.007173601,0.00143472,0.011477762,0.014347202,0.010043042,0.020086083,0.025824964,0.003586801,0.022955524,0.231707317,0.083,0.709,0.208,0.9986,15,0.427099972,0.00456621,0.323529412,0.012624228,0,1,0.002551706
QJVjTvA6a5A,2721572,0,1235,14368,52,2014-08-08T00:42:13.000Z,373,Music,2749803.1,604,159,60.7212903,155,59,0.476484194,0.205088666,0.094063223,0.067848882,0.00154202,0.021588281,0.00231303,0.00077101,0.101002313,0.050115652,0.139552814,0.090208173,0.020046261,0.107170393,0.00462606,0.038550501,0.069390902,0.048573631,0.016962221,0.00925212,0.00231303,0.01002313,0.079414032,0.00462606,0.00077101,0.00848111,0.101773323,0.080185042,0.021588281,0,0.016962221,0.00385505,0.083269082,0.01619121,0.00539707,0.016962221,0.01079414,0.00539707,0,0.025443331,0.01310717,0.045489591,0.00539707,0.036237471,0.00385505,0.020817271,0.00385505,0.00231303,0.0154202,0.00077101,0.060909792,0.01156515,0.026214341,0.030069391,0.020046261,0.031611411,0.047802621,0.00154202,0.00077101,0.00539707,0.00308404,0.019275251,0.00077101,13,1297,16.62820513,0.106399383,2.474942174,0,0.049344641,0.01464919,0.00308404,0.00077101,0.0077101,0.025443331,0.00462606,0,0.021588281,0.00077101,0.035466461,0.163454125,0.046,0.708,0.246,0.9991,61,1,7.79E-05,0.278301887,0.005279302,0.000453782,0.920848555,0.000221931
hUIu5DUrg9Y,40116,0,44,192,301,2014-12-11T21:06:00.000Z,248,People & Blogs,100478.0167,14,40,150.2437572,20,18,0.087671233,0.030136986,0.02739726,0.021917808,0,0.005479452,0,0,0,0.030136986,0.008219178,0.005479452,0,0.008219178,0,0,0,0.008219178,0.01369863,0.002739726,0,0,0.016438356,0,0,0.010958904,0.043835616,0.02739726,0.016438356,0.002739726,0.010958904,0,0.01369863,0.002739726,0,0.002739726,0.005479452,0.002739726,0,0,0.008219178,0.01369863,0.005479452,0,0.008219178,0.002739726,0,0.002739726,0,0,0.01369863,0,0.008219178,0.008219178,0.002739726,0.002739726,0.005479452,0.002739726,0,0,0,0.019178082,0,1,365,14.03846154,0.156164384,0.512328767,0,0.063013699,0.049315068,0.035616438,0,0.021917808,0.032876712,0.002739726,0,0,0.002739726,0.032876712,0.24109589,0.09,0.772,0.138,0.9772,15,0.499148695,0.000922325,0.486486486,0.00478612,0.001096819,0.813559322,0.000348988
6M4Jcd_lx7E,96411,0,53,468,460,2013-11-19T02:09:54.000Z,635,People & Blogs,420734.15,42,132,268.8454387,277,117,0.569491847,0.177758817,0.093856655,0.032897232,0.002844141,0.037447857,0.013557072,0.007110353,0.077739856,0.066363292,0.155574516,0.097364429,0.028725825,0.106370876,0.011566174,0.048824422,0.111869549,0.062760713,0.029010239,0.023890785,0.005309063,0.010049298,0.102389078,0.002654532,0.001516875,0.009954494,0.086556693,0.042282897,0.044178991,0.007205157,0.018202503,0.004266212,0.176431551,0.018486917,0.018581722,0.026166098,0.0302427,0.023701176,0.005119454,0.043041335,0.039343951,0.036025787,0.016401214,0.010618127,0.006636329,0.024364808,0.014979143,0.003792188,0.004929845,0.001801289,0.114050057,0.015263557,0.05726204,0.04313614,0.007394767,0.006731134,0.017064846,0.010997345,0.004076602,0.010428517,0.005119454,0.009954494,0.001137656,65,10548,14.39017735,0.109499431,2.899032992,0,0.074706105,0.027303754,0.005214259,0.000284414,0.009575275,0.022847933,0.003697383,0.007015548,0.022753129,0.002370118,0.015358362,0.19112628,0.156,0.709,0.135,-0.9979,112,0.584446606,0.004304488,0.281927711,0.004854218,0.00054973,0.898272553,0.000435635
fjTk_YEc-Po,5285,0,1,86,446,2014-06-17T15:20:48.000Z,425,People & Blogs,23509.48333,0,9,271.3154453,21,14,0.045302013,0.006711409,0.006711409,0.006711409,0,0,0,0,0,0.005033557,0.013422819,0.013422819,0.005033557,0.006711409,0.001677852,0.016778523,0.010067114,0.018456376,0,0,0,0,0.013422819,0,0,0.011744966,0.011744966,0.010067114,0.001677852,0,0.001677852,0,0.001677852,0,0,0,0,0,0,0.001677852,0,0.008389262,0,0.005033557,0.003355705,0.010067114,0.010067114,0,0,0,0.011744966,0.003355705,0.008389262,0,0.001677852,0.006711409,0.031879195,0.003355705,0,0.005033557,0.015100671,0.003355705,0,0,596,8.895522388,0.130872483,0.337248322,0,0.062080537,0.031879195,0.026845638,0.018456376,0.005033557,0.060402685,0.031879195,0.006711409,0,0.014261745,0.041946309,0.299496644,0.055,0.871,0.073,0.8604,6,0.608330595,0.006622517,0.4,0.016272469,0.000189215,0.988505747,0
363Wdo2kPho,4292,0,3,207,860,2015-03-25T03:38:52.000Z,144,People & Blogs,26261,5,31,408.7315175,36,31,0.515409836,0.175081967,0.116721311,0.062295082,0.001967213,0.034098361,0.005901639,0.012459016,0.056393443,0.043934426,0.16852459,0.087868852,0.03147541,0.125245902,0.006557377,0.063606557,0.099016393,0.068196721,0.011147541,0.027540984,0.007213115,0,0.093114754,0.001311475,0.001311475,0.003934426,0.093114754,0.087213115,0.005901639,0.001311475,0.000655738,0.000655738,0.146885246,0.016393443,0.026229508,0.020327869,0.021639344,0.01704918,0.005901639,0.032131148,0.021639344,0.036721311,0.01442623,0.005901639,0.003278689,0.037377049,0.005901639,0.004590164,0.009180328,0.017704918,0.08,0.013114754,0.038688525,0.03147541,0.019672131,0.024262295,0.017704918,0.001311475,0.006557377,0.001311475,0.000655738,0.009836066,0.001311475,3,1525,10.23489933,0.132459016,2.700327869,0,0.074098361,0.024262295,0.012459016,0,0.011147541,0.075409836,0.015081967,0,0.034098361,0.010163934,0.041311475,0.298032787,0.025,0.655,0.32,1,33,0.475269206,0.015144455,0.476923077,0.048229264,0.000698975,0.985714286,0.001164958
n3hl7WE1Kns,38934,0,135,176,2608,2015-03-16T13:00:33.000Z,153,Entertainment,67353.18333,11,12,104.4262384,63,65,0.527254203,0.171676006,0.11589404,0.035404992,0.001782985,0.021141111,0.049668874,0.007896077,0.048395313,0.047121752,0.164289353,0.094752929,0.039735099,0.106214977,0.009679063,0.051961284,0.105450841,0.067753439,0.022159959,0.02572593,0.005094244,0.006877229,0.135761589,0.003820683,0.002547122,0.011207336,0.088130413,0.063168619,0.024961793,0.002547122,0.013499745,0.003311258,0.159959246,0.022924096,0.017320428,0.027763627,0.023688232,0.015537443,0.005094244,0.041518085,0.026490066,0.029801325,0.016556291,0.006622517,0.004839531,0.023942944,0.011971472,0.003820683,0.006877229,0.003311258,0.103413143,0.016556291,0.049923586,0.040753948,0.017320428,0.010188487,0.013499745,0.00229241,0.00356597,0.002801834,0.000764137,0.010697911,0.001018849,29,3926,10.75616438,0.149261335,2.803107489,0,0.077432501,0.029801325,0.001018849,0.000254712,0.007896077,0.041772797,0.00815079,0.007131941,0.037697402,0.003183902,0.028018339,0.242358635,0.122,0.69,0.187,0.9998,48,0.040040736,0.003621513,0.460992908,0.004520471,0.003467406,0.565916399,0.000282529
qUOacbwIwuM,306,0,1,31,238,2014-01-05T19:15:00.000Z,588,Entertainment,807.1666667,0,-1,158.7868852,21,53,0.557553957,0.189928058,0.118705036,0.05323741,0.007913669,0.03381295,0.007194245,0.016546763,0.064748201,0.047482014,0.158273381,0.113669065,0.009352518,0.109352518,0.017266187,0.05971223,0.095683453,0.069064748,0.018705036,0.023021583,0.004316547,0.000719424,0.122302158,0.005035971,0.000719424,0.011510791,0.08705036,0.065467626,0.021582734,0.004316547,0.004316547,0.002158273,0.194964029,0.033093525,0.017985612,0.031654676,0.04676259,0.016546763,0.004316547,0.04028777,0.042446043,0.022302158,0.00647482,0.003597122,0.007913669,0.015827338,0.007194245,0.002877698,0.002158273,0.004316547,0.098561151,0.016546763,0.043165468,0.043884892,0.005035971,0.012230216,0.022302158,0.004316547,0.007913669,0.007913669,0.002158273,0.017266187,0.003597122,9,1390,10.22058824,0.14676259,2.892805755,0,0.097122302,0.035971223,0.020863309,0.002158273,0.01942446,0.025899281,0.00647482,0.001438849,0.036690647,0.007913669,0.023741007,0.277697842,0.071,0.659,0.27,0.9999,53,0.667171787,0.241830065,0.716216216,0.10130719,0.003267974,0.96875,0
nadKqerEjjE,70219,0,23,2686,272,2015-02-02T13:00:01.000Z,195,Howto & Style,188564.4833,197,154,166.2972778,99,55,0.036318759,0.00528914,0.00528914,0.004231312,0,0.000705219,0.000352609,0,0,0.003173484,0.0151622,0.012693935,0.006699577,0.007757405,0.000705219,0.009167842,0.006346968,0.008815233,0,0.001763047,0.001057828,0,0.009167842,0,0,0.005641749,0.021861777,0.0151622,0.006699577,0,0.00528914,0.000705219,0.005994358,0.001410437,0,0.000705219,0,0.002468265,0.001057828,0,0,0.008462623,0.000705219,0.000705219,0.002115656,0.009873061,0.00493653,0,0.002468265,0.002468265,0.011283498,0.002468265,0.005994358,0.002820874,0.001057828,0.004231312,0.007052186,0.009520451,0.003878702,0.001057828,0.023977433,0.003526093,0.004583921,0,2836,11.76763485,0.167842031,0.314880113,0,0.06629055,0.033145275,0.037729196,0.001410437,0.017630465,0.033145275,0.011283498,0.005641749,0.000705219,0.018511989,0.032440056,0.257933709,0.085,0.807,0.108,0.9891,19,0.611387051,0.002107692,0.371621622,0.038251755,0.000327547,0.991509782,0.002805508
u-n6lpGDPMw,505,0,15,37,92,2015-03-16T10:31:53.000Z,153,Gaming,376.75,0,7,45.02988048,29,7,0.073891626,0.004926108,0.004926108,0.004926108,0,0,0,0,0,0.019704433,0,0,0,0,0,0.009852217,0.02955665,0.019704433,0,0.009852217,0,0,0.044334975,0.009852217,0.004926108,0.009852217,0.113300493,0.113300493,0,0,0,0,0.118226601,0,0,0,0.093596059,0.004926108,0,0.019704433,0,0.004926108,0,0.004926108,0,0.004926108,0,0.004926108,0,0,0.024630542,0.004926108,0.014778325,0.004926108,0.004926108,0.014778325,0.019704433,0,0,0.004926108,0.009852217,0.004926108,0,0,203,15.61538462,0.103448276,0.837438424,0,0.004926108,0.009852217,0.034482759,0.019704433,0.014778325,0.18226601,0.054187192,0,0.014778325,0.027093596,0.093596059,0.455665025,0.04,0.633,0.328,0.9973,7,0.489455223,0.069306931,0.2,0.073267327,0.02970297,0.711538462,0
YwaT7F2l1ZE,58142,0,26,462,235,2014-07-17T11:36:07.000Z,395,Comedy,138056.8833,23,19,143.3562874,17,17,0.039764359,0.005891016,0.005891016,0.004418262,0,0,0.001472754,0,0,0.001472754,0.014727541,0.014727541,0.005891016,0.008836524,0,0.017673049,0.002945508,0.017673049,0,0,0.001472754,0,0.020618557,0,0,0.017673049,0.023564065,0.00736377,0.016200295,0,0.00736377,0,0.004418262,0.001472754,0,0.001472754,0,0,0.001472754,0,0,0.001472754,0.001472754,0,0,0.016200295,0.013254786,0.002945508,0.00736377,0,0.004418262,0,0.002945508,0,0.001472754,0,0.004418262,0.008836524,0.001472754,0,0.019145803,0.00736377,0.017673049,0,679,14.76086957,0.132547865,0.354933726,0,0.085419735,0.051546392,0.014727541,0.001472754,0,0.010309278,0.005891016,0.016200295,0.001472754,0.004418262,0.030927835,0.222385862,0.1,0.85,0.05,-0.9907,7,0.610026755,0.000601974,0.485714286,0.007946063,0.000447181,0.946721311,0.000395583
ubpKUvd8NXM,493512,0,433,12661,145,2013-11-11T20:52:44.000Z,643,Gaming,809170.25,577,1554,99.6932521,751,689,0.493289009,0.137377935,0.067567006,0.030500727,0.002368585,0.020319967,0.003448992,0.010928735,0.063993351,0.059048411,0.14327862,0.088718055,0.028381467,0.099979223,0.007729067,0.052275088,0.09752753,0.056472055,0.020818616,0.031996676,0.006191565,0.01994598,0.085684604,0.001121961,0.002742572,0.006108456,0.094618741,0.051776439,0.042551423,0.001371286,0.028838562,0.004072304,0.147641803,0.016704758,0.021857469,0.019530438,0.021400374,0.015624351,0.006440889,0.033783503,0.027799709,0.025638895,0.012258467,0.008019946,0.004778724,0.022106794,0.010637856,0.002327031,0.009432786,0.001288178,0.098815707,0.01067941,0.04624974,0.04554332,0.018200706,0.018491585,0.031705797,0.001703719,0.009058799,0.003241222,0.007188863,0.008726366,0.001869936,140,24065,13.60373092,0.158321213,2.575607729,0,0.072719717,0.033908165,0.006981093,0.000747974,0.010970289,0.014627052,0.006690214,0.009183461,0.026553085,0.005152711,0.034780802,0.222314565,0.154,0.695,0.151,-0.6022,654,0.68753967,0.00374459,0.372835498,0.025654898,0.000877385,0.966931419,0.001169171
bXC_qB8xfYQ,32025,0,5,499,470,2014-09-19T13:54:29.000Z,331,People & Blogs,184033.1833,110,22,349.9616823,56,9,0.571867794,0.15603382,0.088009224,0.024212145,0.006149116,0.042275173,0.007302075,0.008070715,0.067255957,0.081475788,0.149884704,0.0933897,0.026133743,0.102229055,0.010376633,0.045349731,0.130284397,0.057647963,0.01575711,0.023443505,0.006533436,0,0.124135281,0.004996157,0.00038432,0.006533436,0.106456572,0.092236741,0.013835511,0.004227517,0.002305919,0.003843198,0.17255957,0.044965411,0.013066872,0.018831668,0.029208301,0.017678709,0.001921599,0.033051499,0.03189854,0.013451191,0.003458878,0.003843198,0.004996157,0.010760953,0.002690238,0.003074558,0.003458878,0.001537279,0.080707148,0.008839354,0.037663336,0.03189854,0.012298232,0.019215988,0.004996157,0.001152959,0.009992314,0.054957725,0.00076864,0.003843198,0.001537279,2,2602,12.33175355,0.180630284,2.751729439,0,0.076479631,0.043428132,0.004227517,0.002305919,0.005380477,0.007686395,0.004996157,0.012682552,0.01498847,0.005764796,0.008839354,0.1867794,0.056,0.652,0.292,1,14,0.744599324,0.002123341,0.132352941,0.015581577,0.000156128,0.990079365,0.003434817
up45KlDEu-M,210,0,0,39,12,2015-05-23T06:05:07.000Z,85,People & Blogs,38.48333333,1,8,11.48756219,32,9,0.030405405,0.006756757,0.006756757,0.006756757,0,0,0,0,0,0.006756757,0.006756757,0.003378378,0.003378378,0.003378378,0,0,0,0,0.006756757,0.003378378,0.003378378,0,0.027027027,0,0.003378378,0.006756757,0.023648649,0.023648649,0,0,0,0,0.016891892,0.016891892,0,0,0,0,0,0,0,0.006756757,0.006756757,0,0,0.003378378,0,0,0,0.003378378,0.081081081,0,0.077702703,0.003378378,0.006756757,0,0.02027027,0,0,0,0,0.006756757,0,0,296,42.28571429,0.135135135,0.422297297,0,0.016891892,0.006756757,0.077702703,0,0.003378378,0.003378378,0.050675676,0,0,0.040540541,0.141891892,0.341216216,0.023,0.92,0.056,0.8516,8,0.957296849,0.176190476,0.243243243,0.185714286,0,1,0.004761905
WYbipAUm7V8,107288,0,81,1575,224,2014-11-24T16:59:26.000Z,265,Music,264379.05,162,125,163.8594626,118,65,0.103785104,0.021978022,0.020757021,0.018925519,0,0.000610501,0.000610501,0.000610501,0.001221001,0.023809524,0.012820513,0.010989011,0.001221001,0.010989011,0,0.001221001,0.037240537,0.000610501,0.006715507,0.005494505,0.002442002,0.000610501,0.011599512,0.006105006,0,0.002442002,0.023809524,0.009157509,0.014652015,0,0.012210012,0.001831502,0.004884005,0.001221001,0.001221001,0.000610501,0,0.001221001,0,0,0,0.001831502,0,0.001831502,0,0.012210012,0,0.001221001,0.010989011,0,0.006715507,0.001221001,0.003052503,0.000610501,0.000610501,0.002442002,0.009157509,0,0.001221001,0.001831502,0.003052503,0.001221001,0.000610501,0,1638,10.77631579,0.173992674,0.433455433,0,0.084249084,0.042124542,0.042735043,0.009157509,0.017704518,0.018315018,0.008547009,0.006105006,0.001831502,0.010683761,0.036019536,0.277472527,0.02,0.908,0.072,0.9924,33,0.731515458,0.001752293,0.345744681,0.014680113,0.000754977,0.951086957,0.001509955
1GOv_W8cesk,8091,0,1,48,100,2013-10-10T21:32:25.000Z,675,Gaming,5393.55,1,2,40.74704105,11,5,0.503225806,0.206451613,0.148387097,0.064516129,0.019354839,0.019354839,0.04516129,0,0.058064516,0.038709677,0.232258065,0.174193548,0.038709677,0.187096774,0.012903226,0.058064516,0.064516129,0.04516129,0.019354839,0.058064516,0,0,0.122580645,0,0,0.006451613,0.025806452,0.012903226,0.012903226,0,0.006451613,0.006451613,0.161290323,0.019354839,0.006451613,0.032258065,0.032258065,0.019354839,0.012903226,0.032258065,0.032258065,0.025806452,0.025806452,0,0,0.006451613,0.006451613,0,0,0,0.103225806,0.032258065,0.058064516,0.012903226,0,0,0.006451613,0.006451613,0,0,0,0.012903226,0,0,155,5.535714286,0.283870968,2.832258065,0,0.04516129,0.077419355,0.019354839,0,0.032258065,0.109677419,0.012903226,0.032258065,0.103225806,0,0.032258065,0.464516129,0.044,0.858,0.097,0.8694,7,0.407470411,0.001977506,0.3125,0.005932518,0.000123594,0.979591837,0.000123594
